날짜,비트코인한국,바이낸스USDT(달러),달러환율,날짜_2,LSTM예측값,바이낸스달러환산,프리미엄가,재측정달러가치,재측정달러가치_예상김프,달러환율_예상김프,LSTM예측값_예상김프
2022-04-30,50580000.0,38596.11,1272.38,2022-04-30 09:00:00,1238.4676513671875,49108918.441800006,0.02995548680110738,1310.494762295993,-0.0005259685638477063,0.005649435446474282,0.011143958857644187
2022-05-01,49731000.0,37630.8,1272.38,2022-05-01 09:00:00,1239.5872802734375,47880677.304000005,0.03864445534577721,1321.5504320928599,-0.0023172227521899846,0.005649435446474282,0.010962555106939026
2022-05-02,49283000.0,38468.35,1264.65,2022-05-02 09:00:00,1241.0760498046875,48648998.8275,0.013032152516602613,1281.1311116801216,0.004231568800881186,0.006901860232153917,0.010721342705761527
2022-05-03,49383000.0,38525.16,1267.64,2022-05-03 09:00:00,1242.849609375,48836033.82240001,0.011200053214581729,1281.8376354569325,0.0041170968875888225,0.00641741649228561,0.010433988247192494
2022-05-04,49501000.0,37728.95,1260.95,2022-05-04 09:00:00,1244.8040771484375,47574319.5025,0.040498330142142214,1312.0163693927343,-0.0007725013506555689,0.007501339107576277,0.010117322803173706
2022-05-05,48772000.0,39690.0,1251.53,2022-05-05 09:00:00,1246.841796875,49673225.699999996,-0.018143087896947185,1228.8233812043336,0.012706536217508196,0.009027579920138001,0.00978716876801003
2022-05-06,50631000.0,36552.97,1269.56,2022-05-06 09:00:00,1248.84326171875,46406188.5932,0.09103982755048046,1385.1405234649878,-0.012620173147802616,0.006106335562336751,0.009462888796732016
2022-05-07,47650000.0,36013.77,1269.56,2022-05-07 09:00:00,1250.712890625,45721641.841199994,0.04217604795334262,1323.1050234396455,-0.0025690996906527763,0.006106335562336751,0.009159969057765588
2022-05-08,47030000.0,35472.4,1269.56,2022-05-08 09:00:00,1252.79296875,45034340.144,0.04431418001504528,1325.819510379901,-0.0030089044415427535,0.006106335562336751,0.008822952059072187
2022-05-09,46507000.0,34038.39,1270.41,2022-05-09 09:00:00,1254.6654052734375,43242711.039900005,0.07548761124361603,1366.3102162000023,-0.009569261952378144,0.0059686174423072835,0.008519577426269465
2022-05-10,44763000.0,30074.23,1275.01,2022-05-10 09:00:00,1256.397216796875,38344943.9923,0.16737685179534512,1488.4171598075827,-0.02935318985376481,0.005223319380971397,0.008238987041265744
2022-05-11,41000000.0,31017.11,1276.63,2022-05-11 09:00:00,1258.422119140625,39597373.1393,0.03542221994791617,1321.8510686521083,-0.0023659322836627195,0.004960844846327028,0.007910909695354601
2022-05-12,41044000.0,29103.94,1279.14,2022-05-12 09:00:00,1260.3594970703125,37228013.8116,0.1025030829662732,1410.2557935454788,-0.01668938230017583,0.004554171338945923,0.007597013170339145
2022-05-13,40263000.0,29029.74,1290.87,2022-05-13 09:00:00,1261.948486328125,37473620.473799996,0.07443581620703621,1386.9569620671764,-0.012914474923617136,0.0026536612825394656,0.00733956303700628
2022-05-14,39246000.0,29287.05,1290.87,2022-05-14 09:00:00,1263.5662841796875,37805774.2335,0.03809539139721707,1340.0461978929254,-0.005313931098648944,0.0026536612825394656,0.007077445297353491
2022-05-15,39270000.0,30086.74,1290.87,2022-05-15 09:00:00,1265.333251953125,38838070.0638,0.011121302770463748,1305.2261561073083,0.0003276579531890089,0.0026536612825394656,0.00679115885040002
2022-05-16,39967000.0,31328.89,1278.56,2022-05-16 09:00:00,1267.154052734375,40055865.5984,-0.0022185414563490324,1275.7234616355702,0.0051077233866609895,0.004648143703201352,0.006496150308586024
2022-05-17,40902000.0,29874.01,1280.64,2022-05-17 09:00:00,1269.04541015625,38257852.1664,0.0691138598711567,1369.149973505398,-0.010029363172894629,0.004311139362423361,0.006189710086886735
2022-05-18,39260000.0,30444.93,1266.8,2022-05-18 09:00:00,1270.872314453125,38567637.324,0.017951907973609682,1289.5414770209686,0.0028689103261725635,0.0065535143991382605,0.005893712645428678
2022-05-19,39260000.0,28715.33,1276.0,2022-05-19 09:00:00,1272.6787109375,36640761.080000006,0.07148429352439623,1367.2139585371297,-0.009715687476684276,0.005062918276466516,0.005601037906774631
2022-05-20,37100000.0,30319.22,1263.99,2022-05-20 09:00:00,1274.033447265625,38323190.8878,-0.031917772488756824,1223.646254751936,0.013545341067130484,0.007008794301823884,0.005381541741780516
2022-05-21,38781000.0,29201.01,1263.99,2022-05-21 09:00:00,1274.7618408203125,36909784.6299,0.05069700050712722,1328.0705016710037,-0.0033736130166172884,0.007008794301823884,0.005263526458259199
2022-05-22,37798000.0,29445.07,1263.99,2022-05-22 09:00:00,1274.999267578125,37218274.0293,0.015576379770959159,1283.6783882666946,0.0038188556918248573,0.007008794301823884,0.005225058262105509
2022-05-23,38037000.0,30293.93,1270.41,2022-05-23 09:00:00,1274.89453125,38485711.61130001,-0.011659174080810186,1255.5980686559983,0.0083684660760735,0.0059686174423072835,0.005242027779997466
2022-05-24,38933000.0,29109.14,1258.87,2022-05-24 09:00:00,1274.5015869140625,36644623.07179999,0.062447822801076525,1337.483690689591,-0.004898750304995814,0.007838343448354268,0.005305693139081635
2022-05-25,37436000.0,29654.58,1261.14,2022-05-25 09:00:00,1273.8974609375,37398577.02120001,0.0010006524788035431,1262.4019628671188,0.00726609017062077,0.007470555057216749,0.005403574425850044
2022-05-26,37827000.0,29542.14,1266.55,2022-05-26 09:00:00,1273.12890625,37416597.416999996,0.010968463498328251,1280.4421074438073,0.0043432021751371175,0.006594019728558692,0.005528096669029231
2022-05-27,37937000.0,29201.35,1260.29,2022-05-27 09:00:00,1272.1431884765625,36802169.391499996,0.03083597046760267,1299.152265220615,0.0013117577581060191,0.0076082731772462164,0.005687803961543864
2022-05-28,37662000.0,28629.81,1260.29,2022-05-28 09:00:00,1271.1829833984375,36081863.2449,0.04379310304390516,1315.4820098352031,-0.0013340089817553968,0.0076082731772462164,0.005843377653546339
2022-05-29,36862000.0,29031.33,1260.29,2022-05-29 09:00:00,1270.1151123046875,36587894.8857,0.007491688580507194,1269.7317002011273,0.006078516469503886,0.0076082731772462164,0.006016395535269947
2022-05-30,37033000.0,29468.1,1251.1,2022-05-30 09:00:00,1268.915771484375,36867539.91,0.0044879612364676635,1256.7148883029447,0.008187517485262419,0.009097249086741144,0.006210714315326438
2022-05-31,37415000.0,31734.23,1235.6,2022-05-31 09:00:00,1267.5712890625,39210814.588,-0.04579896150766494,1179.0108031611292,0.020777235749191297,0.011608579510807682,0.00642854912891852
2022-06-01,39527000.0,31801.05,1242.48,2022-06-01 09:00:00,1266.0255126953125,39512168.604,0.0003753627432763196,1242.946380701266,0.010418309229397071,0.010493872845157487,0.006678997852771484
2022-06-02,39927000.0,29805.84,1247.23,2022-06-02 09:00:00,1264.099609375,37174737.8232,0.07403581942903092,1339.5696950664703,-0.0052367274828276356,0.00972427158616937,0.006991035246456112
2022-06-03,37880000.0,30452.63,1241.14,2022-06-03 09:00:00,1261.9332275390625,37795977.1982,0.0022230620301040283,1243.8991312080434,0.01026394333686706,0.010710981410850973,0.007342035286116433
2022-06-04,38393000.0,29700.21,1241.14,2022-06-04 09:00:00,1259.751220703125,36862118.639400005,0.041529934173770267,1292.6844625004335,0.0023596796773351636,0.010710981410850973,0.007695566908865525
2022-06-05,37852000.0,29864.03,1241.14,2022-06-05 09:00:00,1257.641845703125,37065442.1942,0.02122078570326824,1267.4779659677545,0.006443669459699319,0.010710981410850973,0.00803733062585038
2022-06-06,37916000.0,29919.2,1251.86,2022-06-06 09:00:00,1255.5535888671875,37454649.712,0.012317570489844831,1267.279873793417,0.006475764614807922,0.00897411288530306,0.008375672750066815
2022-06-07,37974000.0,31373.1,1254.8,2022-06-07 09:00:00,1253.5635986328125,39366965.879999995,-0.03538413105663496,1210.3999923501342,0.015691517955828155,0.008497770211318811,0.008698093590014
2022-06-08,39532000.0,31125.32,1254.85,2022-06-08 09:00:00,1251.6500244140625,39057607.80199999,0.012145961432274754,1270.0913597032898,0.006020243963046762,0.008489669145434725,0.009008133406417623
2022-06-09,39366000.0,30204.77,1257.22,2022-06-09 09:00:00,1250.06787109375,37974040.9394,0.03665554221162082,1303.304080779294,0.0006390751305173914,0.008105678622529061,0.009264475972149161
2022-06-10,38581000.0,30109.93,1264.38,2022-06-10 09:00:00,1248.8465576171875,38070393.293400005,0.013412173146330808,1281.338083482758,0.004198034956695074,0.006945605987927983,0.009462354790924249
2022-06-11,38265000.0,29091.87,1264.38,2022-06-11 09:00:00,1248.18896484375,36783178.5906,0.04028530067759517,1315.3159284707378,-0.001307100260242361,0.006945605987927983,0.009568898838574563
2022-06-12,37613000.0,28424.71,1264.38,2022-06-12 09:00:00,1248.191162109375,35939634.8298,0.046560438861568354,1323.25008768779,-0.002592603191285653,0.006945605987927983,0.009568542834702681
2022-06-13,37061000.0,26574.53,1279.43,2022-06-13 09:00:00,1248.82666015625,34000250.9179,0.09002136747433864,1394.6060381876932,-0.014153788315710986,0.004507185156818222,0.009465578603763847
2022-06-14,34718000.0,22485.27,1291.88,2022-06-14 09:00:00,1250.1802978515625,29048270.607600003,0.19518302720977143,1544.0330491917596,-0.03836414953582948,0.002490019751680922,0.009246260440705673
2022-06-15,29373000.0,22136.42,1289.92,2022-06-15 09:00:00,1252.4141845703125,28554210.8864,0.028674899014280886,1326.9083257365012,-0.003185315740331207,0.002807581534337078,0.008884323170982145
2022-06-16,28828000.0,22583.72,1278.38,2022-06-16 09:00:00,1255.379150390625,28870575.973600004,-0.0014747185383117145,1276.4947493149932,0.004982758340529192,0.004677307540384035,0.008403935501893861
2022-06-17,29235000.0,20400.6,1288.57,2022-06-17 09:00:00,1258.8408203125,26287601.141999997,0.11212125602784306,1433.046086879798,-0.02038189565655496,0.0030263103132074087,0.007843071179772537
2022-06-18,26900000.0,20468.81,1288.57,2022-06-18 09:00:00,1262.826416015625,26375494.5017,0.019886091548584783,1314.19462098676,-0.001125424544161896,0.0030263103132074087,0.007197319712205635
2022-06-19,27010000.0,18970.79,1288.57,2022-06-19 09:00:00,1267.100830078125,24445190.8703,0.10492080603126519,1423.7678030277073,-0.018878615881014277,0.0030263103132074087,0.006504773513482165
2022-06-20,25096000.0,20574.0,1291.5,2022-06-20 09:00:00,1271.5960693359375,26571321.0,-0.0555230581121654,1219.7919704481383,0.014169817288751746,0.002551587852399978,0.005776448925636807
2022-06-21,26666000.0,20573.9,1292.55,2022-06-21 09:00:00,1276.106689453125,26592794.445,0.0027528342367857395,1296.1081758927571,0.001804965122146368,0.002381465468834193,0.005045632310688469
2022-06-22,26643000.0,20723.51,1292.08,2022-06-22 09:00:00,1280.61181640625,26776432.800799996,-0.0049832179585926895,1285.6412837400615,0.003500824780758499,0.0024576154881446044,0.004315705705419753
2022-06-23,26967000.0,19988.0,1297.69,2022-06-23 09:00:00,1284.89208984375,25938227.720000003,0.039662396795396626,1349.1594956974184,-0.006790479617358736,0.0015486758959501745,0.003622210163037959
2022-06-24,26180000.0,21110.12,1300.14,2022-06-24 09:00:00,1288.4879150390625,27446111.4168,-0.04613081239716177,1240.1634855699542,0.010869197565542221,0.0011517236676299725,0.0030396098267403415
2022-06-25,27419000.0,21237.68,1300.14,2022-06-25 09:00:00,1291.7060546875,27611957.275200002,-0.006988178102582676,1291.0543901217081,0.002623786152052804,0.0011517236676299725,0.0025182026004167413
2022-06-26,27592000.0,21491.18,1300.14,2022-06-26 09:00:00,1294.263671875,27941542.765200004,-0.012509787599679134,1283.8755247501533,0.0037869153790117405,0.0011517236676299725,0.0021038140935726035
2022-06-27,27837000.0,21038.08,1289.29,2022-06-27 09:00:00,1296.1671142578125,27124186.163200002,0.02627963959954993,1323.1720765393038,-0.002579963722214057,0.0029096549644765657,0.0017954158505781026
2022-06-28,27475000.0,20742.57,1286.63,2022-06-28 09:00:00,1297.383544921875,26688012.839100003,0.029488413605189834,1324.5706775968456,-0.0028065669084680056,0.0033406316695099025,0.0015983281515182524
2022-06-29,27033000.0,20281.28,1292.43,2022-06-29 09:00:00,1298.1097412109375,26212134.7104,0.0313162319158351,1332.9040376149828,-0.004156748879322714,0.0024009080269559724,0.0014806688718687622
2022-06-30,26553000.0,20123.0,1301.96,2022-06-30 09:00:00,1298.364501953125,26199341.080000002,0.013498771550020994,1319.5348606072655,-0.0019906572042122928,0.0008568448694492581,0.0014393922007259752
