"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 09- 09","1,383.10","1,378.97","1,385.21","1,377.82","185.44K","0.37%"
"2021- 09- 10","1,382.51","1,383.42","1,388.01","1,378.22","183.05K","-0.04%"
"2021- 09- 13","1,384.88","1,382.63","1,388.94","1,381.86","141.60K","0.17%"
"2021- 09- 14","1,383.47","1,385.83","1,388.13","1,379.94","198.92K","-0.10%"
"2021- 09- 15","1,377.90","1,384.14","1,386.88","1,376.18","207.70K","-0.40%"
"2021- 09- 16","1,382.49","1,378.31","1,385.06","1,377.07","219.35K","0.33%"
"2021- 09- 17","1,384.36","1,382.94","1,389.52","1,379.32","117.75K","0.14%"
"2021- 09- 20","1,390.20","1,386.85","1,396.94","1,384.81","76.74K","0.42%"
"2021- 09- 21","1,387.96","1,392.36","1,394.19","1,387.44","70.76K","-0.16%"
"2021- 09- 22","1,380.99","1,388.83","1,391.10","1,381.31","76.37K","-0.50%"
"2021- 09- 23","1,378.55","1,381.25","1,386.81","1,372.42","76.13K","-0.18%"
"2021- 09- 24","1,381.88","1,379.03","1,384.92","1,376.24","88.53K","0.24%"
"2021- 09- 27","1,377.37","1,383.66","1,384.13","1,375.88","69.24K","-0.33%"
"2021- 09- 28","1,386.72","1,378.05","1,390.02","1,375.78","96.20K","0.68%"
"2021- 09- 29","1,376.45","1,387.44","1,389.31","1,376.92","91.84K","-0.74%"
"2021- 09- 30","1,371.46","1,377.76","1,379.73","1,368.21","98.57K","-0.36%"
"2021- 10- 01","1,368.50","1,372.20","1,377.09","1,367.36","57.16K","-0.22%"
"2021- 10- 04","1,375.95","1,369.07","1,378.33","1,368.68","56.67K","0.54%"
"2021- 10- 05","1,375.84","1,376.69","1,380.03","1,373.81","77.10K","-0.01%"
"2021- 10- 06","1,375.41","1,377.24","1,385.64","1,375.03","77.16K","-0.03%"
"2021- 10- 07","1,375.47","1,376.26","1,378.53","1,373.46","65.22K","0.00%"
"2021- 10- 08","1,384.33","1,376.10","1,385.82","1,375.73","64.65K","0.64%"
"2021- 10- 11","1,380.69","1,385.70","1,386.30","1,379.72","65.08K","-0.26%"
"2021- 10- 12","1,380.12","1,381.69","1,388.26","1,379.07","57.11K","-0.04%"
"2021- 10- 13","1,375.02","1,380.81","1,383.22","1,372.58","90.52K","-0.37%"
"2021- 10- 14","1,370.05","1,375.94","1,380.83","1,370.43","56.41K","-0.36%"
"2021- 10- 15","1,370.96","1,371.23","1,374.70","1,369.86","88.90K","0.07%"
"2021- 10- 18","1,376.21","1,371.34","1,379.53","1,369.29","90.45K","0.38%"
"2021- 10- 19","1,366.91","1,376.86","1,378.13","1,365.98","64.76K","-0.68%"
"2021- 10- 20","1,369.49","1,367.66","1,373.07","1,363.76","128.22K","0.19%"
"2021- 10- 21","1,368.70","1,369.94","1,373.21","1,367.00","228.24K","-0.06%"
"2021- 10- 22","1,371.41","1,369.04","1,373.91","1,365.82","248.54K","0.20%"
"2021- 10- 25","1,355.60","1,370.91","1,372.88","1,354.82","149.46K","-1.15%"
"2021- 10- 26","1,354.00","1,355.85","1,358.01","1,350.31","142.14K","-0.12%"
"2021- 10- 27","1,360.05","1,354.54","1,362.16","1,352.21","170.63K","0.45%"
"2021- 10- 28","1,364.53","1,360.35","1,366.35","1,354.41","184.11K","0.33%"
"2021- 10- 29","1,357.80","1,364.98","1,369.80","1,355.07","182.98K","-0.49%"
"2021- 11- 01","1,366.31","1,357.73","1,368.01","1,355.61","169.31K","0.63%"
"2021- 11- 02","1,364.33","1,366.91","1,368.49","1,361.55","204.15K","-0.14%"
"2021- 11- 03","1,368.56","1,364.69","1,375.78","1,363.90","170.65K","0.31%"
"2021- 11- 04","1,370.02","1,368.86","1,372.14","1,366.16","174.38K","0.11%"
"2021- 11- 05","1,366.00","1,370.27","1,371.59","1,364.51","148.34K","-0.29%"
"2021- 11- 08","1,368.24","1,365.22","1,371.76","1,364.96","126.75K","0.16%"
"2021- 11- 09","1,365.88","1,368.48","1,368.95","1,359.23","181.52K","-0.17%"
"2021- 11- 10","1,360.19","1,366.24","1,371.43","1,358.34","177.26K","-0.42%"
"2021- 11- 11","1,353.84","1,360.79","1,363.31","1,350.19","140.99K","-0.47%"
"2021- 11- 12","1,350.18","1,354.44","1,368.27","1,345.57","107.28K","-0.27%"
"2021- 11- 15","1,345.19","1,351.27","1,354.81","1,342.96","94.79K","-0.37%"
"2021- 11- 16","1,340.00","1,345.59","1,346.92","1,337.83","122.67K","-0.39%"
"2021- 11- 17","1,336.16","1,340.40","1,341.68","1,334.41","140.62K","-0.29%"
"2021- 11- 18","1,344.24","1,336.36","1,347.24","1,333.44","144.32K","0.60%"
"2021- 11- 19","1,340.00","1,345.18","1,349.40","1,335.63","78.95K","-0.32%"
"2021- 11- 22","1,336.94","1,340.67","1,343.52","1,334.77","153.03K","-0.23%"
"2021- 11- 23","1,337.24","1,337.72","1,343.11","1,334.77","118.87K","0.02%"
"2021- 11- 24","1,330.95","1,338.59","1,339.64","1,328.37","106.50K","-0.47%"
"2021- 11- 25","1,333.69","1,331.24","1,338.28","1,330.63","96.39K","0.21%"
"2021- 11- 26","1,351.74","1,334.08","1,355.34","1,333.14","129.35K","1.35%"
"2021- 11- 29","1,344.17","1,351.37","1,352.98","1,341.30","108.99K","-0.56%"
"2021- 11- 30","1,340.72","1,344.90","1,353.30","1,332.81","152.01K","-0.26%"
"2021- 12- 01","1,332.17","1,341.05","1,343.27","1,327.97","124.73K","-0.64%"
"2021- 12- 02","1,329.60","1,332.44","1,336.11","1,327.49","112.06K","-0.19%"
"2021- 12- 03","1,334.93","1,329.96","1,340.19","1,328.45","85.21K","0.40%"
"2021- 12- 06","1,332.24","1,337.01","1,340.91","1,330.21","114.58K","-0.20%"
"2021- 12- 07","1,325.70","1,332.55","1,335.76","1,322.93","178.32K","-0.49%"
"2021- 12- 08","1,332.90","1,325.88","1,334.63","1,324.66","148.99K","0.54%"
"2021- 12- 09","1,330.37","1,333.04","1,334.70","1,327.54","87.81K","-0.19%"
"2021- 12- 10","1,335.67","1,330.62","1,338.57","1,328.11","111.21K","0.40%"
"2021- 12- 13","1,336.93","1,336.44","1,339.52","1,329.73","99.92K","0.09%"
"2021- 12- 14","1,334.17","1,337.33","1,340.41","1,331.58","178.85K","-0.21%"
"2021- 12- 15","1,336.79","1,334.46","1,340.35","1,333.34","116.67K","0.20%"
"2021- 12- 16","1,343.83","1,337.97","1,346.91","1,333.77","93.49K","0.53%"
"2021- 12- 17","1,334.74","1,344.18","1,346.24","1,333.65","90.29K","-0.68%"
"2021- 12- 20","1,341.20","1,335.35","1,346.06","1,334.26","84.21K","0.48%"
"2021- 12- 21","1,343.43","1,341.49","1,348.75","1,340.73","77.05K","0.17%"
"2021- 12- 22","1,347.79","1,343.02","1,350.19","1,342.18","65.16K","0.32%"
"2021- 12- 23","1,342.99","1,348.10","1,349.36","1,341.39","74.00K","-0.36%"
"2021- 12- 24","1,342.18","1,343.32","1,346.99","1,340.56","63.90K","-0.06%"
"2021- 12- 27","1,342.84","1,343.43","1,346.41","1,340.76","55.22K","0.05%"
"2021- 12- 28","1,343.61","1,344.06","1,347.33","1,340.58","57.63K","0.06%"
"2021- 12- 29","1,344.40","1,343.91","1,348.85","1,337.31","66.39K","0.06%"
"2021- 12- 30","1,346.59","1,344.74","1,349.07","1,342.33","47.63K","0.16%"
"2021- 12- 31","1,350.47","1,347.28","1,353.88","1,343.35","27.40K","0.29%"
"2022- 01- 03","1,347.37","1,351.21","1,356.67","1,346.21","36.14K","-0.23%"
"2022- 01- 04","1,351.37","1,348.42","1,355.73","1,347.66","50.17K","0.30%"
"2022- 01- 05","1,355.52","1,351.67","1,358.13","1,350.33","47.97K","0.31%"
"2022- 01- 06","1,360.51","1,357.04","1,365.44","1,354.87","82.10K","0.37%"
"2022- 01- 07","1,360.39","1,360.83","1,366.17","1,356.98","69.63K","-0.01%"
"2022- 01- 10","1,356.66","1,359.72","1,364.30","1,352.75","73.35K","-0.27%"
"2022- 01- 11","1,355.06","1,357.01","1,358.18","1,350.82","61.88K","-0.12%"
"2022- 01- 12","1,356.87","1,355.41","1,358.84","1,350.85","85.23K","0.13%"
"2022- 01- 13","1,358.45","1,357.21","1,361.80","1,356.21","79.30K","0.12%"
"2022- 01- 14","1,358.35","1,359.69","1,364.27","1,356.86","90.20K","-0.01%"
"2022- 01- 17","1,357.42","1,358.46","1,364.18","1,356.72","81.85K","-0.07%"
"2022- 01- 18","1,350.72","1,358.73","1,360.05","1,349.31","130.23K","-0.49%"
"2022- 01- 19","1,347.46","1,350.63","1,352.70","1,346.09","114.85K","-0.24%"
"2022- 01- 20","1,348.63","1,347.73","1,354.06","1,345.86","100.50K","0.09%"
"2022- 01- 21","1,352.31","1,348.95","1,355.07","1,348.06","96.00K","0.27%"
"2022- 01- 24","1,353.77","1,352.77","1,357.53","1,351.45","107.58K","0.11%"
"2022- 01- 25","1,351.76","1,354.11","1,357.73","1,349.69","76.58K","-0.15%"
"2022- 01- 26","1,345.10","1,352.06","1,354.69","1,345.43","68.41K","-0.49%"
"2022- 01- 27","1,341.36","1,346.03","1,352.76","1,339.27","71.37K","-0.28%"
"2022- 01- 28","1,347.81","1,341.78","1,353.56","1,340.89","80.38K","0.48%"
"2022- 01- 31","1,353.16","1,348.40","1,356.79","1,347.03","76.69K","0.40%"
"2022- 02- 01","1,354.88","1,353.42","1,357.82","1,352.38","69.58K","0.13%"
"2022- 02- 02","1,355.63","1,355.30","1,360.94","1,354.81","68.16K","0.06%"
"2022- 02- 03","1,371.95","1,357.01","1,375.14","1,355.62","92.16K","1.20%"
"2022- 02- 04","1,371.52","1,373.54","1,377.85","1,369.47","110.57K","-0.03%"
"2022- 02- 07","1,369.46","1,374.36","1,374.54","1,367.84","98.56K","-0.15%"
"2022- 02- 08","1,365.51","1,369.64","1,371.84","1,364.81","119.87K","-0.29%"
"2022- 02- 09","1,363.84","1,365.87","1,368.26","1,362.97","79.50K","-0.12%"
"2022- 02- 10","1,371.05","1,364.22","1,375.02","1,361.91","106.05K","0.53%"
"2022- 02- 11","1,361.29","1,371.22","1,371.69","1,357.70","104.63K","-0.71%"
"2022- 02- 14","1,353.57","1,361.03","1,364.30","1,350.76","100.92K","-0.57%"
"2022- 02- 15","1,359.04","1,353.95","1,361.56","1,352.55","98.46K","0.40%"
"2022- 02- 16","1,360.81","1,359.40","1,365.15","1,357.47","95.09K","0.13%"
"2022- 02- 17","1,361.64","1,361.11","1,364.04","1,356.45","103.79K","0.06%"
"2022- 02- 18","1,353.53","1,361.91","1,363.38","1,352.95","88.78K","-0.60%"
"2022- 02- 21","1,350.05","1,352.70","1,358.08","1,348.65","74.09K","-0.26%"
"2022- 02- 22","1,349.83","1,351.21","1,355.83","1,347.33","111.73K","-0.02%"
"2022- 02- 23","1,348.53","1,351.28","1,354.11","1,346.82","90.24K","-0.10%"
"2022- 02- 24","1,349.69","1,348.95","1,355.92","1,344.05","113.14K","0.09%"
"2022- 02- 25","1,349.30","1,350.00","1,352.18","1,342.82","99.82K","-0.03%"
"2022- 02- 28","1,346.41","1,339.16","1,353.08","1,332.33","111.00K","-0.21%"
"2022- 03- 01","1,340.92","1,347.48","1,348.77","1,335.94","103.96K","-0.41%"
"2022- 03- 02","1,338.03","1,341.27","1,343.26","1,333.25","98.14K","-0.22%"
"2022- 03- 03","1,333.81","1,338.26","1,340.46","1,332.81","100.27K","-0.32%"
"2022- 03- 04","1,330.19","1,335.82","1,340.72","1,326.41","85.97K","-0.27%"
"2022- 03- 07","1,337.12","1,333.88","1,342.33","1,322.92","113.15K","0.52%"
"2022- 03- 08","1,344.42","1,337.49","1,349.94","1,336.02","120.56K","0.55%"
"2022- 03- 09","1,354.62","1,344.79","1,359.11","1,342.99","116.40K","0.76%"
"2022- 03- 10","1,349.62","1,354.93","1,366.37","1,345.33","113.84K","-0.37%"
"2022- 03- 11","1,349.53","1,349.80","1,364.60","1,346.88","100.65K","-0.01%"
"2022- 03- 14","1,357.14","1,353.79","1,363.69","1,349.00","94.44K","0.56%"
"2022- 03- 15","1,358.60","1,358.76","1,372.80","1,357.15","108.27K","0.11%"
"2022- 03- 16","1,351.81","1,360.32","1,363.94","1,344.20","95.84K","-0.50%"
"2022- 03- 17","1,341.65","1,352.86","1,355.31","1,335.01","102.84K","-0.75%"
"2022- 03- 18","1,338.20","1,342.66","1,348.93","1,336.55","88.58K","-0.26%"
"2022- 03- 21","1,341.01","1,339.71","1,345.34","1,336.95","85.01K","0.21%"
"2022- 03- 22","1,339.98","1,341.72","1,346.55","1,335.65","73.82K","-0.08%"
"2022- 03- 23","1,340.97","1,340.23","1,342.91","1,334.32","85.19K","0.07%"
"2022- 03- 24","1,340.93","1,341.41","1,346.23","1,336.30","68.66K","0.00%"
"2022- 03- 25","1,345.26","1,342.81","1,348.54","1,340.26","78.12K","0.32%"
"2022- 03- 28","1,343.32","1,346.57","1,348.54","1,339.48","72.09K","-0.14%"
"2022- 03- 29","1,338.35","1,343.76","1,353.33","1,338.39","102.58K","-0.37%"
"2022- 03- 30","1,350.34","1,340.22","1,352.48","1,339.17","107.79K","0.90%"
"2022- 03- 31","1,343.48","1,350.68","1,354.46","1,343.03","93.26K","-0.51%"
"2022- 04- 01","1,348.17","1,344.55","1,348.80","1,343.07","99.40K","0.35%"
"2022- 04- 04","1,331.48","1,346.52","1,348.23","1,331.43","73.78K","-1.24%"
"2022- 04- 05","1,328.23","1,332.66","1,334.15","1,326.85","65.66K","-0.24%"
"2022- 04- 06","1,326.32","1,329.24","1,332.22","1,324.06","83.86K","-0.14%"
"2022- 04- 07","1,329.89","1,326.57","1,335.19","1,325.22","88.59K","0.27%"
"2022- 04- 08","1,336.87","1,330.23","1,338.81","1,327.15","63.54K","0.52%"
"2022- 04- 11","1,343.31","1,344.17","1,348.69","1,337.59","79.96K","0.48%"
"2022- 04- 12","1,329.52","1,343.82","1,347.48","1,326.37","63.64K","-1.03%"
"2022- 04- 13","1,331.49","1,330.18","1,333.30","1,326.11","97.81K","0.15%"
"2022- 04- 14","1,332.01","1,331.88","1,340.13","1,322.19","112.28K","0.04%"
"2022- 04- 15","1,327.18","1,332.12","1,333.43","1,325.72","61.48K","-0.36%"
"2022- 04- 18","1,331.57","1,328.02","1,334.96","1,327.53","47.43K","0.33%"
"2022- 04- 19","1,336.96","1,332.19","1,341.75","1,328.88","81.23K","0.40%"
"2022- 04- 20","1,338.64","1,337.51","1,342.92","1,332.78","89.34K","0.13%"
"2022- 04- 21","1,346.71","1,339.19","1,352.44","1,337.05","95.24K","0.60%"
"2022- 04- 22","1,342.89","1,347.18","1,349.67","1,338.07","82.81K","-0.28%"
"2022- 04- 25","1,338.98","1,348.86","1,348.98","1,337.64","106.00K","-0.29%"
"2022- 04- 26","1,340.72","1,339.36","1,345.01","1,336.32","105.13K","0.13%"
"2022- 04- 27","1,336.55","1,341.36","1,347.56","1,333.41","114.37K","-0.31%"
"2022- 04- 28","1,335.46","1,336.94","1,343.18","1,333.35","107.06K","-0.08%"
"2022- 04- 29","1,331.36","1,335.49","1,337.62","1,322.71","96.59K","-0.31%"
"2022- 05- 02","1,331.14","1,333.02","1,337.49","1,330.28","72.83K","-0.02%"
"2022- 05- 03","1,325.89","1,331.65","1,336.76","1,325.30","89.32K","-0.39%"
"2022- 05- 04","1,329.23","1,326.02","1,342.06","1,325.22","84.04K","0.25%"
"2022- 05- 05","1,337.74","1,329.49","1,342.94","1,325.30","99.51K","0.64%"
"2022- 05- 06","1,339.97","1,338.38","1,347.49","1,333.42","110.12K","0.17%"
"2022- 05- 09","1,345.00","1,340.08","1,350.88","1,337.60","91.80K","0.38%"
"2022- 05- 10","1,343.75","1,346.02","1,351.24","1,341.68","99.45K","-0.09%"
"2022- 05- 11","1,344.39","1,344.17","1,349.19","1,338.43","130.38K","0.05%"
"2022- 05- 12","1,339.64","1,344.76","1,357.39","1,335.22","123.45K","-0.35%"
"2022- 05- 13","1,330.99","1,339.93","1,341.21","1,328.10","100.82K","-0.65%"
"2022- 05- 16","1,335.55","1,330.34","1,342.17","1,327.54","88.96K","0.34%"
"2022- 05- 17","1,335.78","1,336.08","1,338.68","1,330.31","89.05K","0.02%"
"2022- 05- 18","1,334.76","1,336.35","1,341.10","1,329.31","105.42K","-0.08%"
"2022- 05- 19","1,336.73","1,335.70","1,346.44","1,334.13","102.45K","0.15%"
"2022- 05- 20","1,344.91","1,338.31","1,347.87","1,336.44","102.80K","0.61%"
"2022- 05- 23","1,344.55","1,347.09","1,350.42","1,338.07","96.38K","-0.03%"
"2022- 05- 24","1,353.59","1,345.86","1,358.23","1,344.07","98.26K","0.67%"
"2022- 05- 25","1,352.53","1,354.08","1,356.65","1,347.78","97.17K","-0.08%"
"2022- 05- 26","1,351.25","1,352.93","1,356.26","1,350.54","89.28K","-0.09%"
"2022- 05- 27","1,343.01","1,351.79","1,355.25","1,337.29","89.96K","-0.61%"
"2022- 05- 30","1,330.80","1,344.84","1,345.52","1,329.41","73.91K","-0.91%"
"2022- 05- 31","1,333.27","1,332.60","1,336.04","1,323.97","99.58K","0.19%"
"2022- 06- 01","1,327.69","1,333.81","1,336.81","1,323.35","80.59K","-0.42%"
"2022- 06- 02","1,332.85","1,328.05","1,338.07","1,327.15","72.73K","0.39%"
"2022- 06- 03","1,340.50","1,333.73","1,342.44","1,331.90","55.73K","0.57%"
"2022- 06- 06","1,341.51","1,341.84","1,346.16","1,337.92","83.44K","0.08%"
"2022- 06- 07","1,342.04","1,342.01","1,345.73","1,338.90","91.52K","0.04%"
"2022- 06- 08","1,346.55","1,342.81","1,350.73","1,339.58","88.46K","0.34%"
"2022- 06- 09","1,341.65","1,347.23","1,353.31","1,340.18","105.71K","-0.36%"
"2022- 06- 10","1,345.20","1,342.27","1,351.92","1,339.30","95.27K","0.26%"
"2022- 06- 13","1,343.96","1,345.20","1,352.65","1,340.87","94.64K","-0.09%"
"2022- 06- 14","1,343.10","1,344.85","1,349.37","1,341.31","114.00K","-0.06%"
"2022- 06- 15","1,334.38","1,343.71","1,357.07","1,335.11","126.75K","-0.65%"
"2022- 06- 16","1,358.83","1,335.30","1,365.19","1,334.59","157.68K","1.83%"
"2022- 06- 17","1,355.56","1,359.31","1,362.56","1,349.61","110.54K","-0.24%"
"2022- 06- 20","1,357.28","1,352.46","1,364.14","1,352.26","99.58K","0.13%"
"2022- 06- 21","1,359.54","1,358.60","1,367.56","1,356.23","111.84K","0.17%"
"2022- 06- 22","1,370.89","1,360.18","1,375.77","1,358.94","106.76K","0.83%"
"2022- 06- 23","1,367.97","1,371.20","1,378.74","1,364.51","137.12K","-0.21%"
"2022- 06- 24","1,360.29","1,368.84","1,370.44","1,357.85","112.67K","-0.56%"
"2022- 06- 27","1,361.30","1,360.83","1,366.56","1,352.83","114.57K","0.07%"
"2022- 06- 28","1,358.99","1,361.77","1,363.51","1,354.10","118.73K","-0.17%"
"2022- 06- 29","1,359.05","1,359.56","1,366.95","1,356.57","106.12K","0.00%"
"2022- 06- 30","1,349.57","1,359.95","1,361.76","1,349.09","94.45K","-0.70%"
"2022- 07- 01","1,354.25","1,350.01","1,359.37","1,348.80","91.95K","0.35%"
"2022- 07- 04","1,350.23","1,354.01","1,359.03","1,346.57","99.64K","-0.30%"
"2022- 07- 05","1,343.77","1,351.11","1,359.36","1,342.68","105.66K","-0.48%"
"2022- 07- 06","1,328.15","1,344.41","1,345.56","1,326.48","124.80K","-1.16%"
"2022- 07- 07","1,318.25","1,328.83","1,333.19","1,315.38","111.18K","-0.75%"
"2022- 07- 08","1,318.37","1,318.66","1,324.15","1,312.42","118.52K","0.01%"
"2022- 07- 11","1,315.92","1,317.26","1,326.41","1,314.75","98.67K","-0.19%"
"2022- 07- 12","1,310.04","1,316.54","1,318.74","1,308.96","106.02K","-0.45%"
"2022- 07- 13","1,312.56","1,311.35","1,321.30","1,303.69","110.40K","0.19%"
"2022- 07- 14","1,318.52","1,313.19","1,329.46","1,308.95","112.02K","0.45%"
"2022- 07- 15","1,329.20","1,319.95","1,336.80","1,319.26","99.19K","0.81%"
"2022- 07- 18","1,337.02","1,330.44","1,341.04","1,326.34","105.57K","0.59%"
"2022- 07- 19","1,334.35","1,337.94","1,345.31","1,328.27","107.72K","-0.20%"
"2022- 07- 20","1,336.08","1,335.18","1,346.66","1,333.17","119.10K","0.13%"
"2022- 07- 21","1,335.94","1,337.21","1,345.69","1,331.61","133.90K","-0.01%"
"2022- 07- 22","1,337.52","1,336.71","1,341.79","1,331.03","101.55K","0.12%"
"2022- 07- 25","1,339.96","1,338.57","1,344.38","1,334.28","105.90K","0.18%"
"2022- 07- 26","1,325.04","1,340.58","1,343.95","1,324.97","110.69K","-1.11%"
"2022- 07- 27","1,332.46","1,326.31","1,339.04","1,325.14","103.11K","0.56%"
"2022- 07- 28","1,320.60","1,333.02","1,335.91","1,317.72","132.90K","-0.89%"
"2022- 07- 29","1,331.37","1,321.73","1,336.37","1,320.26","106.39K","0.82%"
"2022- 08- 01","1,341.45","1,331.69","1,343.38","1,330.00","111.57K","0.76%"
"2022- 08- 02","1,333.60","1,342.14","1,346.43","1,330.36","129.75K","-0.59%"
"2022- 08- 03","1,329.14","1,334.84","1,339.23","1,327.43","102.14K","-0.33%"
"2022- 08- 04","1,334.37","1,329.91","1,337.42","1,327.74","105.92K","0.39%"
"2022- 08- 05","1,325.81","1,335.08","1,336.45","1,316.26","110.53K","-0.64%"
"2022- 08- 08","1,324.43","1,326.96","1,333.03","1,324.10","98.74K","-0.10%"
"2022- 08- 09","1,333.70","1,325.85","1,338.70","1,324.41","103.84K","0.70%"
"2022- 08- 10","1,335.86","1,335.63","1,357.47","1,333.16","92.27K","0.16%"
"2022- 08- 11","1,346.51","1,336.26","1,348.24","1,335.26","109.72K","0.80%"
"2022- 08- 12","1,334.88","1,346.74","1,349.93","1,334.53","107.78K","-0.86%"
"2022- 08- 15","1,331.49","1,336.57","1,341.50","1,331.67","82.08K","-0.25%"
"2022- 08- 16","1,333.33","1,333.26","1,336.94","1,327.75","94.38K","0.14%"
"2022- 08- 17","1,338.55","1,333.95","1,342.59","1,330.35","119.79K","0.39%"
"2022- 08- 18","1,338.52","1,339.13","1,348.47","1,336.88","102.57K","0.00%"
"2022- 08- 19","1,340.15","1,339.18","1,345.78","1,334.71","95.59K","0.12%"
"2022- 08- 22","1,335.50","1,341.21","1,347.44","1,333.51","114.18K","-0.35%"
"2022- 08- 23","1,334.75","1,336.00","1,340.66","1,329.10","105.65K","-0.06%"
"2022- 08- 24","1,335.91","1,335.38","1,339.17","1,329.54","94.35K","0.09%"
"2022- 08- 25","1,330.28","1,336.56","1,340.15","1,329.28","113.47K","-0.42%"
"2022- 08- 26","1,336.58","1,331.69","1,341.87","1,325.24","76.34K","0.47%"
"2022- 08- 29","1,344.95","1,339.96","1,352.50","1,333.39","90.92K","0.63%"
"2022- 08- 30","1,351.39","1,345.58","1,356.17","1,344.95","117.46K","0.48%"
"2022- 08- 31","1,348.83","1,352.37","1,356.55","1,339.18","104.67K","-0.19%"
"2022- 09- 01","1,348.23","1,349.67","1,361.58","1,342.17","109.36K","-0.04%"
"2022- 09- 02","1,354.48","1,349.40","1,365.85","1,346.37","97.92K","0.46%"
"2022- 09- 05","1,359.39","1,355.69","1,364.00","1,349.01","92.34K","0.36%"
"2022- 09- 06","1,363.71","1,360.84","1,372.55","1,359.44","119.71K","0.32%"
"2022- 09- 07","1,377.11","1,365.28","1,378.97","1,363.28","105.62K","0.98%"
"2022- 09- 08","1,383.86","1,377.45","1,386.80","1,374.32","107.13K","0.49%"
"2022- 09- 09","1,385.15","1,384.53","1,391.57","1,382.31","95.06K","0.09%"
"2022- 09- 12","1,390.85","1,391.10","1,405.83","1,387.19","74.32K","0.41%"
"2022- 09- 13","1,390.22","1,391.76","1,398.73","1,374.70","98.77K","-0.05%"
"2022- 09- 14","1,388.51","1,391.33","1,395.28","1,386.17","115.52K","-0.12%"
"2022- 09- 15","1,398.41","1,388.52","1,401.24","1,386.74","88.55K","0.71%"
"2022- 09- 16","1,386.85","1,398.90","1,399.04","1,382.66","92.44K","-0.83%"
"2022- 09- 19","1,393.00","1,387.89","1,395.16","1,386.47","90.63K","0.44%"
"2022- 09- 20","1,388.18","1,393.67","1,397.76","1,387.63","101.54K","-0.35%"
"2022- 09- 21","1,374.65","1,389.01","1,391.07","1,367.67","112.82K","-0.97%"
"2022- 09- 22","1,380.64","1,375.08","1,394.72","1,372.39","119.01K","0.44%"
"2022- 09- 23","1,377.28","1,382.23","1,386.90","1,374.31","112.08K","-0.24%"
"2022- 09- 26","1,373.98","1,377.99","1,387.33","1,367.18","122.23K","-0.24%"
"2022- 09- 27","1,366.94","1,374.82","1,378.69","1,365.45","129.88K","-0.51%"
"2022- 09- 28","1,386.59","1,367.82","1,390.79","1,366.02","116.65K","1.44%"
"2022- 09- 29","1,403.54","1,387.16","1,404.32","1,380.92","111.63K","1.22%"
